excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error
TC2,0.0,8.52560390837623,8.52560390837623,8.52560390837623,,7.305035447306287,9.746172369446175,2.4411369221398873,False,7.305035447306287
TC3,8.612552159833175,-0.07815598985601967,-8.690708149689195,8.690708149689195,1.0090746608444963,-0.07815598985601967,-0.07815598985601967,0.0,False,8.690708149689195
TC5,0.0,0.013853887704168955,0.013853887704168955,0.013853887704168955,,0.013853887704168955,0.013853887704168955,0.0,False,0.013853887704168955
TC6,0.0,3.257447424443423,3.257447424443423,3.257447424443423,,3.257447424443423,3.257447424443423,0.0,False,3.257447424443423
TC8,0.554172884717874,-0.6425674123855394,-1.1967402971034133,1.1967402971034133,2.159507132350343,-0.6425674123855394,-0.6425674123855394,0.0,False,1.1967402971034133
TC9,0.0258491998244526,2.15831748503162,2.1324682852071675,2.1324682852071675,82.49649117532503,2.15831748503162,2.15831748503162,0.0,False,2.1324682852071675
TC10,0.0,0.2805713411528865,0.2805713411528865,0.2805713411528865,,0.2805713411528865,0.2805713411528865,0.0,False,0.2805713411528865
