excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error
TC2,0.0009413310363124,1.2938500008855183,1.2929086698492058,1.2929086698492058,1373.4898988501295,-4.490926555832764,7.078626818454909,11.569553374287672,True,0.0
TC3,0.0,1.2940030996099992,1.2940030996099992,1.2940030996099992,,-4.490697271531804,7.0787037256245675,11.569400997156372,True,0.0
TC5,0.0015510011619135,1.2935263818954117,1.2919753807334982,1.2919753807334982,832.994463485484,-4.491651018156667,7.078703258004311,11.570354276160979,True,0.0
TC6,9.533452395765956e-05,1.2939537825326162,1.2938584480086586,1.2938584480086586,13571.772263564177,-4.49068945022022,7.078597236315693,11.569286686535913,True,0.0
TC8,0.0,1.3286347407076515,1.3286347407076515,1.3286347407076515,,-4.45655044924966,7.113820103060972,11.570370552310631,True,0.0
TC9,0.0,1.293996574895317,1.293996574895317,1.293996574895317,,-4.490231112723638,7.078224464719723,11.56845557744336,True,0.0
TC10,7.761439970564537,0.000431402881147787,-7.7610085676833895,7.7610085676833895,0.9999444171593437,-0.0007754648930170358,0.0016382705847826724,0.002413735477799708,False,7.7598016999797546
