excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error,r_squared,aic
TC2,10.771101880488374,19.587513339476963,8.81641145898859,8.81641145898859,0.8185245629288249,-75.01866982844885,114.19369650740276,189.2123663358516,True,0.0,0.9990193287130844,20.78882707339399
TC3,58.605605950654166,54.6881570281562,-3.917448922497968,3.917448922497968,0.06684426957032838,-1.580318390043395,110.9566324463558,112.5369508363992,True,0.0,0.9954168349625095,22.57862073827541
TC5,7.203442922021158,10.956407415921,3.7529644938998414,3.7529644938998414,0.520995936877199,-19.549161240491504,41.4619760723335,61.011137312825,True,0.0,0.9992830635508239,18.627837400433677
TC6,29.95139640079073,28.325936138493155,-1.625460262297576,1.625460262297576,0.054269932544936804,-33.41094160967865,90.06281388666497,123.47375549634361,True,0.0,0.997904637110795,25.410353999146565
TC8,14.346578708293046,13.572508685220413,-0.7740700230726336,0.7740700230726336,0.053955025711125267,-28.715339250595896,55.86035662103672,84.57569587163262,True,0.0,0.9978348527757509,25.73076772281182
TC9,25.17557850618335,28.812454005751768,3.6368754995684185,3.6368754995684185,0.1444604539544213,15.035381645738711,42.589526365764826,27.554144720026116,True,0.0,0.9998160640234226,11.013429118920511
TC10,0.2205606245582152,-2.1504140091292143,-2.3709746336874296,2.3709746336874296,10.749763873023626,-25.026530785079064,20.725702766820636,45.7522335518997,True,0.0,0.9989553809157711,20.011642292424305
