excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error,r_squared,aic
TC2,12.296646695434177,21.11519425526413,8.818547559829952,8.818547559829952,0.7171506003424767,-225.65175788872136,267.8821463992496,493.533904287971,True,0.0,0.9776195790120666,32.29348558395465
TC3,1.028400362899461,-2.002121279691573,-3.030521642591034,3.030521642591034,2.946830584585573,-135.41207806736844,131.40783550798528,266.8199135753537,True,0.0,0.9688336153272633,32.93812870126775
TC5,3.98317959951498,12.152712696645018,8.169533097130039,8.169533097130039,2.0510079681380216,-0.9813774594397628,25.2868028527298,26.268180312169562,True,0.0,0.9995255581943908,8.515460275153435
TC6,28.952518460428813,22.386839229733233,-6.565679230695579,6.565679230695579,0.22677402795440046,-64.3234479814214,109.09712644088788,173.42057442230927,True,0.0,0.9691797100029693,29.486646993698173
TC8,1.0580923315912896,-2.8726294143118363,-3.930721745903126,3.930721745903126,3.714913744806772,-65.68424862426546,59.938989795641795,125.62323841990727,True,0.0,0.9793445502192195,30.47845148708686
TC9,14.93290198144914,21.864944241324665,6.932042259875525,6.932042259875525,0.46421266733599864,8.236626721548685,35.49326176110064,27.256635039551956,True,0.0,0.9993563440649894,10.883157254752996
TC10,18.80092771586555,16.269286328669196,-2.5316413871963555,2.5316413871963555,0.13465513114334127,-45.808508190207,78.34708084754539,124.15558903775238,True,0.0,0.9765261076543187,31.991181308806112
