excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error,r_squared,aic
TC2,0.0,7.564911709741003,7.564911709741003,7.564911709741003,,-6.431322154209071,21.56114557369108,27.99246772790015,True,0.0,0.9963710407997217,-2.142387543372763
TC3,3.918592889530043,0.0018009818531219124,-3.916791907676921,3.916791907676921,0.999540400877587,-0.03038724620535846,0.033989209911602286,0.06437645611696075,False,3.8846036796184404,0.6521190463567674,-67.01684630840288
TC5,0.0,0.4579203340283833,0.4579203340283833,0.4579203340283833,,-36.589057202997424,37.5048978710542,74.09395507405162,True,0.0,0.8294198810839518,20.959167695870974
TC6,0.0,1.695484944917639,1.695484944917639,1.695484944917639,,-35.66449917588838,39.055469065723656,74.71996824161204,True,0.0,0.8688283253311799,19.38297889721386
TC8,0.0017963093619413,1.312197525587409,1.3104012162254677,1.3104012162254677,729.4964018944356,-22.140183817492392,24.764578868667208,46.9047626861596,True,0.0,0.8838092602309106,18.65643505413867
TC9,0.0,1.0598087062042223,1.0598087062042223,1.0598087062042223,,-27.907686041330837,30.027303453739282,57.93498949507012,True,0.0,0.8562725090919032,19.93145163833786
TC10,0.0,-1.934263026241471,-1.934263026241471,1.934263026241471,,-6.825386148483724,2.9568600960007823,9.782246244484506,True,0.0,0.9933411870107749,1.499584576688596
