,TC3,TC5,TC6,TC8,TC9,TC10,TC2,CV
sim-min_exp-min-d+,51.663795199654125,3.2469047487711764,24.63557941935585,10.322437777793068,19.900945625155327,0.0,6.1533901080194084,7.228728899767036
sim-min_exp-min-d-,0.0,0.0,0.004785914513681259,0.0,0.0,7.460944553564539,0.0,0.0
sim-max_exp-min-d+,4.205526322357948,0.0,0.0059234321535202635,0.004260568794409196,0.008642879730465836,0.0,0.0,0.0
sim-max_exp-min-d-,2.6237258634688296,8.673633050264957,33.482613873299776,5.410207431899739,19.753335295654974,25.619778457314517,17.24006461565315,2.7314433761368
sim-min_exp-max-d+,58.15379519965413,7.646904748771149,29.477162628540736,14.722437777793044,24.744250959183347,0.2951589414546257,10.67637657623835,10.71766906411122
sim-min_exp-max-d-,0.0,0.0,0.0,0.0,0.0,1.5604831000821382,0.0,0.0
sim-max_exp-max-d+,8.863598509683555,0.001348917875378284,0.018267356194717987,0.4184492818411429,0.05282683743073091,0.0,0.0,0.762476515011222
sim-max_exp-max-d-,0.7165671831553456,4.2747917089846394,28.648677236669467,1.4046393446314578,14.952932616298115,19.43863738486556,12.717078147434195,0.0
