excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error,r_squared,aic
TC2,0.0,15.737447409374795,15.737447409374795,15.737447409374795,,5.161016370097435,26.313878448652154,21.15286207855472,False,5.161016370097435,0.9995610641309696,-5.504310484184742
TC3,8.612552159833175,0.5725670902045135,-8.039985069628662,8.039985069628662,0.9335194632695724,-8.893556915513713,10.03869109592274,18.932248011436453,True,0.0,0.6785818766231313,1.189641848050469
TC5,0.0,1.4907344519738954,1.4907344519738954,1.4907344519738954,,-73.46101346473817,76.44248236868596,149.90349583342413,True,0.0,0.8521063719870281,29.415060994836892
TC6,0.0,2.925163232381588,2.925163232381588,2.925163232381588,,-77.83716392368359,83.68749038844678,161.52465431213037,True,0.0,0.8701603219542916,28.6339039420442
TC8,0.554172884717874,2.895566961583091,2.341394076865217,2.341394076865217,4.2250246113308245,-48.39279751225472,54.1839314354209,102.57672894767562,True,0.0,0.884827268488228,28.04633753646555
TC9,0.0258491998244526,2.6320490158796304,2.606199816055178,2.606199816055178,100.82322987769192,-54.28949260508914,59.5535906368484,113.84308324193753,True,0.0,0.8825992667065017,28.03744595373437
TC10,0.0,-4.043398287503889,-4.043398287503889,4.043398287503889,,-9.441880906719609,1.355084331711831,10.79696523843144,True,0.0,0.99828175089689,2.683936134808617
