excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error,r_squared,aic
TC2,0.0009413310363124,30.043455111688566,30.042513780652254,30.042513780652254,31914.929628095284,10.27773590038749,49.80917432298964,39.53143842260215,False,10.276794569351178,0.9981553332582619,1.9995420626793656
TC3,0.0,-15.115008994870188,-15.115008994870188,15.115008994870188,,-53.4417517532597,23.211733763519327,76.65348551677903,True,0.0,0.9735773787419582,17.970782232315585
TC5,0.0015510011619135,4.007021191064117,4.005470189902204,4.005470189902204,2582.506247100794,-134.51035364912184,142.5243960312501,277.03474968037193,True,0.0,0.3922140063155939,36.78487566470003
TC6,9.533452395765956e-05,4.286835527917259,4.286740193393301,4.286740193393301,44965.24465048097,-156.44187910302315,165.01555015885765,321.4574292618808,True,0.0,0.3811782845677174,36.89239193501973
TC8,0.0,3.640698865134352,3.640698865134352,3.640698865134352,,-99.65536259729812,106.93676032756683,206.59212292486495,True,0.0,0.42535618497045713,36.447961558202664
TC9,0.0,5.840367968262339,5.840367968262339,5.840367968262339,,-95.62351586207835,107.30425179860303,202.92776766068138,True,0.0,0.5505359360707712,34.973794601498035
TC10,7.761439970564537,0.0006178458005371829,-7.760822124764,7.760822124764,0.9999203954674802,-0.010915998079297867,0.012151689680372231,0.023067687759670098,False,7.749288280884165,0.7831713211949204,-71.0991143112362
