excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error
TC2,6.248115412269401,49.634915965445686,43.386800553176286,43.386800553176286,6.943981935413323,34.45856825092418,64.81126263655416,30.35269438562998,False,28.21045283865478
TC3,52.115605950654185,24.682037349165924,-27.43356860148826,27.43356860148826,0.5263983427049437,16.670908280504886,32.69316641782696,16.022258137322073,False,19.422439532827227
TC5,2.804732070643733,22.96341131757849,20.158679246934756,20.158679246934756,7.1873814464951735,-11.30322744943048,57.230049069189974,68.53327651862045,True,0.0
TC6,25.105376588364496,66.99136048176986,41.88598389340537,41.88598389340537,1.6684069145896867,44.2809356288911,89.70178111265416,45.42084548376306,False,19.175559040526604
TC8,9.946578708293089,10.706152070047125,0.7595733617540361,0.7595733617540361,0.07636528941561906,-14.830050956285078,36.24235509637933,51.072406052664405,True,0.0
TC9,20.332273172155343,38.299826496838804,17.96755332468346,17.96755332468346,0.8836962386128906,17.56293584820461,59.0367192940503,41.47378344584569,True,0.0
TC10,0.0,4.270913373915054,4.270913373915054,4.270913373915054,,-13.123779649726217,21.665606397556324,34.78938604728254,True,0.0
