excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error
TC2,0.0,9.781888357649382,9.781888357649382,9.781888357649382,,5.023239943044075,14.540537150481825,9.51729720743775,False,5.023239943044075
TC3,8.612552159833175,0.09865137603819639,-8.513900783794979,8.513900783794979,0.9885456280313422,-0.3128145494699139,0.510117305361357,0.822931854831271,False,8.102434854471818
TC5,0.0,2.201924613762927,2.201924613762927,2.201924613762927,,-5.0216402410837615,9.425489468609616,14.447129709693378,True,0.0
TC6,0.0,5.915578359058389,5.915578359058389,5.915578359058389,,-0.05183215664902319,11.882989252992935,11.934821409641959,True,0.0
TC8,0.554172884717874,1.2706170223396611,0.7164441376217872,0.7164441376217872,1.2928170204258993,-5.0683016503252905,7.609535647204729,12.677837297530019,True,0.0
TC9,0.0258491998244526,4.240309608505491,4.214460408681038,4.214460408681038,163.04026574525838,-1.4849973539182377,9.965616381692914,11.450613735611153,True,0.0
TC10,0.0,1.2764321310332194,1.2764321310332194,1.2764321310332194,,-4.991997824188052,7.544862464481624,12.536860288669676,True,0.0
