excluded_tc,measured,predicted,error,abs_error,rel_error,lower_95,upper_95,pi_width,within_pi,pi_error
TC2,0.0009413310363124,1.2938508621790004,1.292909531142688,1.292909531142688,1373.4908138241915,-4.490944140652226,7.078646472076661,11.569590612728888,True,0.0
TC3,0.0,1.2939997029423902,1.2939997029423902,1.2939997029423902,,-4.490659344409837,7.078658902662244,11.569318247072081,True,0.0
TC5,0.0015510011619135,1.2954779739382334,1.2939269727763199,1.2939269727763199,834.2527423899395,-4.489410125297309,7.0803659115460595,11.569776036843368,True,0.0
TC6,9.533452395765956e-05,1.2939946098003416,1.293899275276384,1.293899275276384,13572.200516268766,-4.490672555369822,7.078662057374361,11.569334612744182,True,0.0
TC8,0.0,1.2940317659382603,1.2940317659382603,1.2940317659382603,,-4.490626589168139,7.078689933943853,11.569316523111992,True,0.0
TC9,0.0,1.29400626350265,1.29400626350265,1.29400626350265,,-4.490533840115331,7.078546500464418,11.569080340579749,True,0.0
TC10,7.761439970564537,0.0004314280308485168,-7.7610085425336885,7.7610085425336885,0.9999444139190041,-0.0007754408667549461,0.0016382969129620881,0.002413737779717034,False,7.759801673651575
